150738;Ativo;Inscrito;20042;31.01.002;"";""
150739;Ativo;Inscrito;20042;31.01.002;"";""
150740;Ativo;Inscrito;20042;31.01.002;"";""
153965;Ativo;Inscrito;20051;31.01.002;"";""
147872;Ativo;Inscrito;20042;31.01.002;"";""
147873;Ativo;Inscrito;20042;31.01.002;"";""
147271;Ativo;Inscrito;20042;31.01.002;"";""
147875;Ativo;Inscrito;20042;31.01.002;"";""
147877;Ativo;Inscrito;20042;31.01.002;"";""
147879;Ativo;Inscrito;20042;31.01.002;"";""
145251;Ativo;Inscrito;20042;31.01.002;"";""
147674;Ativo;Inscrito;20042;31.01.002;"";""
149658;Ativo;Inscrito;20042;31.01.002;"";""
149665;Ativo;Inscrito;20042;"";"";""
149667;Ativo;Inscrito;20042;31.01.002;"";""
149669;Ativo;Inscrito;20042;31.01.002;"";""
149758;Ativo;Inscrito;20042;31.01.002;"";""
148390;Ativo;Inscrito;20042;31.01.002;"";""
150752;Ativo;Inscrito;20042;31.01.002;"";""
150753;Ativo;Inscrito;20042;31.01.002;"";""
150760;Ativo;Inscrito;20042;31.01.002;"";""
149651;Ativo;Inscrito;20042;31.01.002;"";""
149653;Ativo;Inscrito;20042;31.01.002;"";""
149656;Ativo;Inscrito;20042;31.01.002;"";""
149657;Ativo;Inscrito;20042;"";"";""
147817;Ativo;Inscrito;20042;31.01.002;"";""
155570;Ativo;Inscrito;20051;31.01.002;"";""
150762;Ativo;Inscrito;20042;31.01.002;"";""
150765;Ativo;Inscrito;20042;31.01.002;"";""
150525;Ativo;Inscrito;20042;31.01.002;"";""
147813;Ativo;Inscrito;20042;31.01.002;"";""
147814;Ativo;Inscrito;20042;31.01.002;"";""
147820;Ativo;Inscrito;20042;31.01.002;"";""
147821;Ativo;Inscrito;20042;31.01.002;"";""
147824;Ativo;Inscrito;20042;31.01.002;"";""
147827;Ativo;Inscrito;20042;31.01.002;"";""
147405;Ativo;Inscrito;20042;31.01.002;"";""
149671;Ativo;Inscrito;20042;31.01.002;"";""
155582;Ativo;Inscrito;20051;31.01.002;"";""
155584;Ativo;Inscrito;20051;31.01.002;"";""
156658;Ativo;Inscrito;20051;31.01.002;"";""
156659;Ativo;Inscrito;20051;31.01.002;"";""
156661;Ativo;Inscrito;20051;31.01.002;"";""
156662;Ativo;Inscrito;20051;31.01.002;"";""
153898;Ativo;Inscrito;20051;31.01.002;"";""
155576;Ativo;Inscrito;20051;31.01.002;"";""
175074;Ativo;Trancamento Automático;20042;"";"";""
219897;Ativo;Inscrito;20042;31.01.002;"";""
219884;Ativo;Inscrito;20042;31.01.002;"";""
150757;Ativo;Trancamento Auto Abandono;20042;31.01.002;"";""
147874;Ativo;Inscrito;20042;31.01.002;"";""
147878;Ativo;Inscrito;20042;31.01.002;"";""
150734;Ativo;Inscrito;20042;31.01.002;"";""
153963;Ativo;Inscrito;20062;31.01.002;"";""
161826;Ativo;Inscrito;20062;31.01.002;"";""
161824;Ativo;Inscrito;20062;31.01.002;"";""
156602;Ativo;Inscrito;20062;31.01.002;"";""
156279;Ativo;Inscrito;20062;31.01.002;"";""
161945;Ativo;Inscrito;20062;31.01.002;"";""
156600;Ativo;Inscrito;20062;31.01.002;"";""
175074;Ativo;Trancamento Automático;20062;"";"";""
219897;Ativo;Inscrito;20062;31.01.002;"";""
150742;Ativo;Inscrito;20071;31.01.002;"";""
150745;Ativo;Inscrito;20071;31.01.002;"";""
150746;Ativo;Inscrito;20071;31.01.002;"";""
149651;Ativo;Inscrito;20071;31.01.002;"";""
147889;Ativo;Inscrito;20071;31.01.002;"";""
147890;Ativo;Inscrito;20071;31.01.002;"";""
147891;Ativo;Inscrito;20071;31.01.002;"";""
149782;Ativo;Inscrito;20071;31.01.002;"";""
156281;Ativo;Inscrito;20062;31.01.002;"";""
161821;Ativo;Inscrito;20062;31.01.002;"";""
159493;Ativo;Inscrito;20062;31.01.002;"";""
159492;Ativo;Inscrito;20062;31.01.002;"";""
219884;Ativo;Inscrito;20062;31.01.002;"";""
219962;Ativo;Inscrito;20062;31.01.002;"";""
150739;Ativo;Inscrito;20071;31.01.002;"";""
150740;Ativo;Inscrito;20071;31.01.002;"";""
150741;Ativo;Inscrito;20071;31.01.002;"";""
150523;Ativo;Inscrito;20071;31.01.002;"";""
150525;Ativo;Inscrito;20071;31.01.002;"";""
147813;Ativo;Inscrito;20071;31.01.002;"";""
147814;Ativo;Inscrito;20071;31.01.002;"";""
147817;Ativo;Inscrito;20071;31.01.002;"";""
147820;Ativo;Inscrito;20071;31.01.002;"";""
147821;Ativo;Inscrito;20071;31.01.002;"";""
147824;Ativo;Inscrito;20071;31.01.002;"";""
147827;Ativo;Inscrito;20071;31.01.002;"";""
147405;Ativo;Inscrito;20071;31.01.002;"";""
149781;Ativo;Inscrito;20071;31.01.002;"";""
147662;Ativo;Inscrito;20071;31.01.002;"";""
153992;Ativo;Inscrito;20062;31.01.002;"";""
161808;Ativo;Inscrito;20062;31.01.002;"";""
161805;Ativo;Inscrito;20062;31.01.002;"";""
145251;Ativo;Inscrito;20071;31.01.002;"";""
147674;Ativo;Inscrito;20071;31.01.002;"";""
147273;Ativo;Inscrito;20071;31.01.002;"";""
154479;Ativo;Inscrito;20062;"";"";""
156285;Ativo;Inscrito;20062;31.01.002;"";""
153971;Ativo;Inscrito;20062;31.01.002;"";""
150734;Ativo;Inscrito;20071;31.01.002;"";""
153898;Ativo;Inscrito;20071;31.01.002;"";""
147813;Ativo;Inscrito;20062;31.01.002;"";""
147674;Ativo;Inscrito;20062;31.01.002;"";""
156835;Ativo;Trancamento Automático;20062;31.01.002;"";""
155562;Ativo;Inscrito;20062;31.01.002;"";""
161944;Ativo;Inscrito;20062;31.01.002;"";""
149653;Ativo;Inscrito;20071;31.01.002;"";""
149656;Ativo;Inscrito;20071;31.01.002;"";""
149657;Formado;Inscrito;20071;"";"";""
149658;Ativo;Inscrito;20071;31.01.002;"";""
149665;Formado;Inscrito;20071;"";"";""
149669;Ativo;Inscrito;20071;31.01.002;"";""
149671;Ativo;Inscrito;20071;31.01.002;"";""
149448;Ativo;Inscrito;20071;31.01.002;"";""
150032;Ativo;Inscrito;20071;31.01.002;"";""
149753;Ativo;Inscrito;20071;31.01.002;"";""
153998;Ativo;Inscrito;20062;31.01.002;"";""
156661;Ativo;Inscrito;20062;31.01.002;"";""
153898;Ativo;Inscrito;20062;31.01.002;"";""
156662;Ativo;Inscrito;20062;31.01.002;"";""
154009;Ativo;Inscrito;20062;31.01.002;"";""
155564;Ativo;Inscrito;20062;31.01.002;"";""
155576;Ativo;Inscrito;20062;31.01.002;"";""
149667;Ativo;Inscrito;20071;31.01.002;"";""
150030;Ativo;Inscrito;20071;31.01.002;"";""
149758;Ativo;Inscrito;20071;31.01.002;"";""
148390;Ativo;Inscrito;20071;31.01.002;"";""
150752;Ativo;Inscrito;20071;31.01.002;"";""
150738;Ativo;Inscrito;20071;31.01.002;"";""
153998;Ativo;Inscrito;20071;31.01.002;"";""
156852;Ativo;Inscrito;20071;31.01.002;"";""
156857;Ativo;Inscrito;20071;31.01.002;"";""
156858;Ativo;Inscrito;20071;31.01.002;"";""
153893;Ativo;Inscrito;20071;31.01.002;"";""
153895;Ativo;Inscrito;20071;31.01.002;"";""
153896;Ativo;Inscrito;20071;31.01.002;"";""
156658;Ativo;Inscrito;20071;31.01.002;"";""
156659;Ativo;Inscrito;20071;31.01.002;"";""
156661;Ativo;Inscrito;20071;31.01.002;"";""
156662;Ativo;Inscrito;20071;31.01.002;"";""
156852;Ativo;Inscrito;20062;31.01.002;"";""
153994;Ativo;Trancado;20062;31.01.002;"";""
153893;Ativo;Inscrito;20062;31.01.002;"";""
156861;Ativo;Inscrito;20062;31.01.002;"";""
153965;Ativo;Inscrito;20062;31.01.002;"";""
156278;Ativo;Inscrito;20062;31.01.002;"";""
161311;Ativo;Inscrito;20062;31.01.002;"";""
159501;Ativo;Inscrito;20062;31.01.002;"";""
162084;Ativo;Inscrito;20062;31.01.002;"";""
156835;Ativo;Trancamento Automático;20071;31.01.002;"";""
156836;Ativo;Inscrito;20071;31.01.002;"";""
154479;Ativo;Inscrito;20071;"";"";""
154482;Ativo;Inscrito;20071;"";"";""
153987;Ativo;Inscrito;20071;31.01.002;"";""
153992;Ativo;Inscrito;20071;31.01.002;"";""
153994;Ativo;Inscrito;20071;31.01.002;"";""
153995;Ativo;Inscrito;20071;31.01.002;"";""
155582;Ativo;Inscrito;20062;31.01.002;"";""
156855;Ativo;Inscrito;20062;31.01.002;"";""
156277;Ativo;Inscrito;20062;31.01.002;"";""
159491;Ativo;Inscrito;20062;31.01.002;"";""
159490;Ativo;Inscrito;20062;31.01.002;"";""
150757;Ativo;Inscrito;20071;31.01.002;"";""
150760;Ativo;Inscrito;20071;31.01.002;"";""
150762;Ativo;Inscrito;20071;31.01.002;"";""
150765;Ativo;Inscrito;20071;31.01.002;"";""
147872;Ativo;Inscrito;20071;31.01.002;"";""
147873;Ativo;Inscrito;20071;31.01.002;"";""
147874;Ativo;Inscrito;20071;31.01.002;"";""
147271;Ativo;Inscrito;20071;31.01.002;"";""
147875;Ativo;Inscrito;20071;31.01.002;"";""
147877;Ativo;Inscrito;20071;31.01.002;"";""
147878;Ativo;Inscrito;20071;31.01.002;"";""
147879;Ativo;Inscrito;20071;31.01.002;"";""
147272;Ativo;Inscrito;20071;31.01.002;"";""
156658;Ativo;Inscrito;20062;31.01.002;"";""
156659;Ativo;Inscrito;20062;31.01.002;"";""
155584;Ativo;Inscrito;20062;31.01.002;"";""
153511;Ativo;Inscrito;20062;31.01.002;"";""
161946;Ativo;Inscrito;20062;31.01.002;"";""
150729;Ativo;Inscrito;20071;31.01.002;"";""
150767;Ativo;Inscrito;20071;31.01.002;"";""
147886;Ativo;Inscrito;20071;31.01.002;"";""
147888;Ativo;Inscrito;20071;31.01.002;"";""
155576;Ativo;Inscrito;20071;31.01.002;"";""
161795;Ativo;Inscrito;20062;31.01.002;"";""
159498;Ativo;Inscrito;20062;31.01.002;"";""
159505;Ativo;Inscrito;20062;31.01.002;"";""
159503;Ativo;Inscrito;20062;31.01.002;"";""
154482;Ativo;Inscrito;20062;"";"";""
158965;Ativo;Inscrito;20062;31.01.002;"";""
161815;Ativo;Inscrito;20062;31.01.002;"";""
161807;Ativo;Inscrito;20062;31.01.002;"";""
150753;Ativo;Inscrito;20071;31.01.002;"";""
153966;Ativo;Inscrito;20062;31.01.002;"";""
155570;Ativo;Inscrito;20062;31.01.002;"";""
156600;Ativo;Inscrito;20071;31.01.002;"";""
156602;Ativo;Inscrito;20071;31.01.002;"";""
156285;Ativo;Inscrito;20071;31.01.002;"";""
156288;Ativo;Inscrito;20071;31.01.002;"";""
156293;Ativo;Inscrito;20071;31.01.002;"";""
153963;Ativo;Inscrito;20071;31.01.002;"";""
153966;Ativo;Inscrito;20071;31.01.002;"";""
153971;Ativo;Inscrito;20071;31.01.002;"";""
155562;Ativo;Inscrito;20071;31.01.002;"";""
155564;Ativo;Inscrito;20071;31.01.002;"";""
155570;Ativo;Inscrito;20071;31.01.002;"";""
154009;Ativo;Inscrito;20071;31.01.002;"";""
156855;Ativo;Inscrito;20071;31.01.002;"";""
156861;Ativo;Inscrito;20071;31.01.002;"";""
153895;Ativo;Inscrito;20062;31.01.002;"";""
156293;Ativo;Inscrito;20062;31.01.002;"";""
159497;Ativo;Inscrito;20062;31.01.002;"";""
161794;Ativo;Inscrito;20062;31.01.002;"";""
156288;Ativo;Inscrito;20062;31.01.002;"";""
162858;Ativo;Inscrito;20062;31.01.002;"";""
161800;Ativo;Inscrito;20062;31.01.002;"";""
153995;Ativo;Inscrito;20062;31.01.002;"";""
153896;Ativo;Inscrito;20062;31.01.002;"";""
156836;Ativo;Inscrito;20062;31.01.002;"";""
156857;Ativo;Inscrito;20062;31.01.002;"";""
162090;Ativo;Inscrito;20062;31.01.002;"";""
161797;Ativo;Inscrito;20062;31.01.002;"";""
156858;Ativo;Inscrito;20062;31.01.002;"";""
161309;Ativo;Inscrito;20062;31.01.002;"";""
161307;Ativo;Inscrito;20062;31.01.002;"";""
158028;Ativo;Inscrito;20062;31.01.002;"";""
162849;Ativo;Inscrito;20062;31.01.002;"";""
155579;Ativo;Inscrito;20062;31.01.002;"";""
153987;Ativo;Inscrito;20062;31.01.002;"";""
162860;Ativo;Inscrito;20062;31.01.002;"";""
149671;Ativo;Inscrito;20061;31.01.002;"";""
147271;Ativo;Inscrito;20061;31.01.002;"";""
147875;Ativo;Inscrito;20061;31.01.002;"";""
147890;Ativo;Inscrito;20051;31.01.002;"";""
147891;Ativo;Inscrito;20051;31.01.002;"";""
149781;Ativo;Inscrito;20051;31.01.002;"";""
149782;Ativo;Inscrito;20051;31.01.002;"";""
150738;Ativo;Inscrito;20061;31.01.002;"";""
147874;Ativo;Inscrito;20061;31.01.002;"";""
150765;Ativo;Inscrito;20061;31.01.002;"";""
155570;Ativo;Trancamento Especial;20052;31.01.002;"";""
155576;Ativo;Trancamento Especial;20052;31.01.002;"";""
155579;Ativo;Trancamento Automático;20052;31.01.002;"";""
155582;Ativo;Inscrito;20052;31.01.002;"";""
150729;Ativo;Inscrito;20051;31.01.002;"";""
150738;Ativo;Inscrito;20051;31.01.002;"";""
150739;Ativo;Inscrito;20051;31.01.002;"";""
150740;Ativo;Inscrito;20051;31.01.002;"";""
150741;Ativo;Inscrito;20051;31.01.002;"";""
150745;Ativo;Inscrito;20051;31.01.002;"";""
150746;Ativo;Inscrito;20051;31.01.002;"";""
149651;Ativo;Inscrito;20051;31.01.002;"";""
149653;Ativo;Inscrito;20051;31.01.002;"";""
149657;Ativo;Inscrito;20051;"";"";""
149658;Ativo;Inscrito;20051;31.01.002;"";""
149665;Ativo;Inscrito;20051;"";"";""
149667;Ativo;Inscrito;20051;31.01.002;"";""
149669;Ativo;Inscrito;20051;31.01.002;"";""
147879;Ativo;Inscrito;20052;31.01.002;"";""
147272;Ativo;Inscrito;20052;31.01.002;"";""
147273;Ativo;Trancamento Auto Abandono;20052;31.01.002;"";""
147886;Ativo;Inscrito;20052;31.01.002;"";""
147888;Ativo;Inscrito;20052;31.01.002;"";""
147890;Ativo;Inscrito;20052;31.01.002;"";""
147891;Ativo;Inscrito;20052;31.01.002;"";""
149781;Ativo;Inscrito;20052;31.01.002;"";""
149782;Ativo;Inscrito;20052;31.01.002;"";""
154479;Ativo;Trancamento Especial;20052;"";"";""
154482;Ativo;Trancamento Especial;20052;"";"";""
150729;Ativo;Inscrito;20052;31.01.002;"";""
150734;Ativo;Inscrito;20052;31.01.002;"";""
153966;Ativo;Inscrito;20052;31.01.002;"";""
155584;Ativo;Inscrito;20052;31.01.002;"";""
156658;Ativo;Inscrito;20052;31.01.002;"";""
156602;Ativo;Inscrito;20052;31.01.002;"";""
156277;Ativo;Inscrito;20052;31.01.002;"";""
156279;Ativo;Inscrito;20052;31.01.002;"";""
156281;Ativo;Inscrito;20052;31.01.002;"";""
156285;Ativo;Inscrito;20052;31.01.002;"";""
156288;Ativo;Inscrito;20052;31.01.002;"";""
147827;Ativo;Inscrito;20061;31.01.002;"";""
150757;Ativo;Inscrito;20061;31.01.002;"";""
156600;Ativo;Inscrito;20052;31.01.002;"";""
156278;Ativo;Inscrito;20052;31.01.002;"";""
156293;Ativo;Inscrito;20052;31.01.002;"";""
150032;Ativo;Inscrito;20061;31.01.002;"";""
150767;Ativo;Inscrito;20051;31.01.002;"";""
150762;Ativo;Inscrito;20061;31.01.002;"";""
149448;Ativo;Inscrito;20061;31.01.002;"";""
149665;Ativo;Inscrito;20061;"";"";""
150741;Ativo;Inscrito;20061;31.01.002;"";""
150030;Ativo;Inscrito;20061;31.01.002;"";""
164462;Ativo;Inscrito;20071;31.01.002;"";""
164462;Ativo;Inscrito;20072;31.01.002;"";""
147405;Ativo;Inscrito;20061;31.01.002;"";""
147662;Ativo;Inscrito;20061;31.01.002;"";""
150760;Ativo;Inscrito;20061;31.01.002;"";""
164462;Ativo;Inscrito;20081;31.01.002;"";""
164462;Ativo;Inscrito;20082;31.01.002;"";""
153992;Ativo;Inscrito;20052;31.01.002;"";""
164462;Ativo;Inscrito;20091;31.01.002;"";""
164462;Ativo;Inscrito;20092;31.01.002;"";""
164462;Ativo;Inscrito;20101;31.01.002;"";""
150767;Ativo;Inscrito;20061;31.01.002;"";""
149653;Ativo;Inscrito;20061;31.01.002;"";""
145251;Ativo;Inscrito;20052;31.01.002;"";""
147674;Ativo;Inscrito;20052;31.01.002;"";""
147879;Ativo;Inscrito;20061;31.01.002;"";""
147827;Ativo;Inscrito;20051;31.01.002;"";""
150525;Ativo;Inscrito;20051;31.01.002;"";""
147814;Ativo;Inscrito;20051;31.01.002;"";""
147817;Ativo;Inscrito;20051;31.01.002;"";""
147820;Ativo;Inscrito;20051;31.01.002;"";""
147821;Ativo;Inscrito;20051;31.01.002;"";""
147824;Ativo;Inscrito;20051;31.01.002;"";""
150523;Ativo;Inscrito;20051;31.01.002;"";""
100000006941;Ativo;Inscrito;20051;31.01.002;"";""
150523;Ativo;Trancamento Automático;20052;31.01.002;"";""
150525;Ativo;Inscrito;20052;31.01.002;"";""
147813;Ativo;Trancamento Automático;20052;31.01.002;"";""
147814;Ativo;Inscrito;20052;31.01.002;"";""
147817;Ativo;Trancamento Automático;20052;31.01.002;"";""
147820;Ativo;Trancamento Automático;20052;31.01.002;"";""
147821;Ativo;Trancamento Automático;20052;31.01.002;"";""
147824;Ativo;Trancamento Especial;20052;31.01.002;"";""
147827;Ativo;Trancamento Especial;20052;31.01.002;"";""
147405;Ativo;Inscrito;20052;31.01.002;"";""
147662;Ativo;Inscrito;20052;31.01.002;"";""
147872;Ativo;Inscrito;20061;31.01.002;"";""
147873;Ativo;Inscrito;20061;31.01.002;"";""
145251;Ativo;Inscrito;20051;31.01.002;"";""
145251;Ativo;Inscrito;20062;31.01.002;"";""
149657;Ativo;Inscrito;20062;"";"";""
147824;Ativo;Inscrito;20062;31.01.002;"";""
156285;Ativo;Inscrito;20061;31.01.002;"";""
153987;Ativo;Inscrito;20061;31.01.002;"";""
155579;Ativo;Inscrito;20061;31.01.002;"";""
156835;Ativo;Inscrito;20061;31.01.002;"";""
161309;Ativo;Inscrito;20061;31.01.002;"";""
147827;Ativo;Inscrito;20062;31.01.002;"";""
149658;Ativo;Inscrito;20062;31.01.002;"";""
147872;Ativo;Inscrito;20062;31.01.002;"";""
147820;Ativo;Inscrito;20062;31.01.002;"";""
148390;Ativo;Inscrito;20062;31.01.002;"";""
150523;Ativo;Inscrito;20062;31.01.002;"";""
150767;Ativo;Inscrito;20062;31.01.002;"";""
147271;Ativo;Inscrito;20062;31.01.002;"";""
147878;Ativo;Inscrito;20062;31.01.002;"";""
150762;Ativo;Inscrito;20062;31.01.002;"";""
154479;Ativo;Inscrito;20061;"";"";""
154482;Ativo;Inscrito;20061;"";"";""
159498;Ativo;Inscrito;20061;31.01.002;"";""
147272;Ativo;Inscrito;20062;31.01.002;"";""
150752;Ativo;Inscrito;20062;31.01.002;"";""
149753;Ativo;Inscrito;20062;31.01.002;"";""
156861;Ativo;Inscrito;20061;31.01.002;"";""
161307;Ativo;Inscrito;20061;31.01.002;"";""
100000006941;Ativo;Inscrito;20062;31.01.002;"";""
147890;Ativo;Inscrito;20062;31.01.002;"";""
150523;Ativo;Inscrito;20061;31.01.002;"";""
150525;Ativo;Inscrito;20061;31.01.002;"";""
147272;Ativo;Inscrito;20061;31.01.002;"";""
153992;Ativo;Inscrito;20061;31.01.002;"";""
153511;Ativo;Inscrito;20061;31.01.002;"";""
147891;Ativo;Inscrito;20062;31.01.002;"";""
147273;Cancelamento por Insuficiência de Aproveitamento;Inscrito;20062;31.01.002;"";""
150525;Ativo;Inscrito;20062;31.01.002;"";""
147820;Ativo;Inscrito;20061;31.01.002;"";""
147821;Ativo;Inscrito;20061;31.01.002;"";""
149669;Ativo;Inscrito;20061;31.01.002;"";""
149667;Ativo;Inscrito;20061;31.01.002;"";""
153995;Ativo;Inscrito;20061;31.01.002;"";""
161944;Ativo;Inscrito;20061;31.01.002;"";""
161945;Ativo;Inscrito;20061;31.01.002;"";""
150032;Ativo;Inscrito;20062;31.01.002;"";""
150030;Ativo;Inscrito;20062;31.01.002;"";""
149448;Ativo;Inscrito;20062;31.01.002;"";""
149651;Ativo;Inscrito;20062;31.01.002;"";""
149651;Ativo;Inscrito;20061;31.01.002;"";""
150745;Ativo;Inscrito;20061;31.01.002;"";""
150742;Ativo;Inscrito;20061;31.01.002;"";""
149658;Ativo;Inscrito;20061;31.01.002;"";""
150740;Ativo;Inscrito;20061;31.01.002;"";""
150739;Ativo;Inscrito;20061;31.01.002;"";""
148390;Ativo;Trancamento Auto Abandono;20061;31.01.002;"";""
155570;Ativo;Inscrito;20061;31.01.002;"";""
155562;Ativo;Inscrito;20061;31.01.002;"";""
155564;Ativo;Inscrito;20061;31.01.002;"";""
156293;Ativo;Inscrito;20061;31.01.002;"";""
147874;Ativo;Inscrito;20062;31.01.002;"";""
150734;Ativo;Inscrito;20061;31.01.002;"";""
155584;Ativo;Inscrito;20061;31.01.002;"";""
156855;Ativo;Inscrito;20061;31.01.002;"";""
153895;Ativo;Inscrito;20061;31.01.002;"";""
175074;Ativo;Trancamento Automático;20061;"";"";""
147405;Ativo;Inscrito;20062;31.01.002;"";""
149656;Ativo;Inscrito;20062;31.01.002;"";""
149653;Ativo;Inscrito;20062;31.01.002;"";""
150741;Ativo;Inscrito;20062;31.01.002;"";""
150738;Ativo;Inscrito;20062;31.01.002;"";""
150752;Ativo;Inscrito;20061;31.01.002;"";""
156858;Ativo;Inscrito;20061;31.01.002;"";""
156279;Ativo;Inscrito;20061;31.01.002;"";""
156281;Ativo;Inscrito;20061;31.01.002;"";""
156658;Ativo;Inscrito;20061;31.01.002;"";""
219897;Ativo;Inscrito;20061;31.01.002;"";""
219884;Ativo;Inscrito;20061;31.01.002;"";""
147886;Ativo;Inscrito;20062;31.01.002;"";""
156600;Ativo;Inscrito;20061;31.01.002;"";""
159492;Ativo;Inscrito;20061;31.01.002;"";""
159493;Ativo;Inscrito;20061;31.01.002;"";""
150753;Ativo;Inscrito;20061;31.01.002;"";""
153971;Ativo;Inscrito;20061;31.01.002;"";""
153893;Ativo;Inscrito;20061;31.01.002;"";""
219962;Ativo;Inscrito;20061;31.01.002;"";""
147875;Ativo;Inscrito;20062;31.01.002;"";""
149671;Ativo;Inscrito;20062;31.01.002;"";""
149669;Ativo;Inscrito;20062;31.01.002;"";""
150739;Ativo;Inscrito;20062;31.01.002;"";""
150740;Ativo;Inscrito;20062;31.01.002;"";""
150760;Ativo;Inscrito;20062;31.01.002;"";""
147879;Ativo;Inscrito;20062;31.01.002;"";""
156852;Ativo;Inscrito;20061;31.01.002;"";""
162849;Ativo;Inscrito;20061;31.01.002;"";""
159497;Ativo;Inscrito;20061;31.01.002;"";""
149753;Ativo;Inscrito;20061;31.01.002;"";""
159501;Ativo;Inscrito;20061;31.01.002;"";""
159503;Ativo;Inscrito;20061;31.01.002;"";""
100000006941;Ativo;Inscrito;20061;31.01.002;"";""
149667;Ativo;Inscrito;20062;31.01.002;"";""
